"year","total","region","type","population","providerRate"
2017,4,"Watauga","county",56170,0.71
2011,2,"Wayne","county",123710,0.16
2012,2,"Wayne","county",124915,0.16
2013,2,"Wayne","county",125101,0.16
2014,2,"Wayne","county",125681,0.16
2015,2,"Wayne","county",124984,0.16
2016,2,"Wayne","county",124808,0.16
2017,2,"Wayne","county",124945,0.16
2011,1,"Wilkes","county",69592,0.14
2012,1,"Wilkes","county",69755,0.14
2013,2,"Wilkes","county",69754,0.29
2014,1,"Wilkes","county",69883,0.14
2015,1,"Wilkes","county",69663,0.14
2016,2,"Wilkes","county",70027,0.29
2017,2,"Wilkes","county",70536,0.28
2011,2,"Wilson","county",81380,0.25
2012,2,"Wilson","county",81796,0.24
2013,3,"Wilson","county",81397,0.37
2014,3,"Wilson","county",81410,0.37
2015,2,"Wilson","county",81689,0.24
2016,2,"Wilson","county",81758,0.24
2017,2,"Wilson","county",82035,0.24
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,136,"North Carolina","state",9669244,0.14
2012,144,"North Carolina","state",9765229,0.15
2013,153,"North Carolina","state",9861952,0.16
2014,146,"North Carolina","state",9953687,0.15
2015,141,"North Carolina","state",10056683,0.14
2016,141,"North Carolina","state",10155942,0.14
2017,147,"North Carolina","state",10272692,0.14
