"year","total","region","type","population","providerRate"
2015,43,"Wake","county",1007631,0.43
2016,45,"Wake","county",1026748,0.44
2017,49,"Wake","county",1048771,0.47
2011,0,"Warren","county",20883,0
2012,0,"Warren","county",20674,0
2013,0,"Warren","county",20453,0
2014,0,"Warren","county",20514,0
2015,0,"Warren","county",20473,0
2016,0,"Warren","county",20121,0
2017,0,"Warren","county",20133,0
2011,1,"Washington","county",13060,0.77
2012,0,"Washington","county",12821,0
2013,0,"Washington","county",12826,0
2014,0,"Washington","county",12679,0
2015,0,"Washington","county",12589,0
2016,0,"Washington","county",12425,0
2017,0,"Washington","county",12349,0
2011,5,"Watauga","county",52111,0.96
2012,5,"Watauga","county",52517,0.95
2013,3,"Watauga","county",52682,0.57
2014,5,"Watauga","county",52923,0.94
2015,5,"Watauga","county",53737,0.93
2016,5,"Watauga","county",54992,0.91
2017,5,"Watauga","county",56170,0.89
2011,3,"Wayne","county",123710,0.24
2012,3,"Wayne","county",124915,0.24
2013,5,"Wayne","county",125101,0.4
2014,6,"Wayne","county",125681,0.48
2015,6,"Wayne","county",124984,0.48
2016,6,"Wayne","county",124808,0.48
2017,5,"Wayne","county",124945,0.4
2011,5,"Wilkes","county",69592,0.72
2012,5,"Wilkes","county",69755,0.72
2013,3,"Wilkes","county",69754,0.43
2014,6,"Wilkes","county",69883,0.86
2015,4,"Wilkes","county",69663,0.57
2016,5,"Wilkes","county",70027,0.71
2017,4,"Wilkes","county",70536,0.57
2011,6,"Wilson","county",81380,0.74
2012,4,"Wilson","county",81796,0.49
2013,4,"Wilson","county",81397,0.49
2014,4,"Wilson","county",81410,0.49
2015,4,"Wilson","county",81689,0.49
2016,4,"Wilson","county",81758,0.49
2017,4,"Wilson","county",82035,0.49
2011,0,"Yadkin","county",38442,0
2012,0,"Yadkin","county",38247,0
2013,0,"Yadkin","county",38131,0
2014,0,"Yadkin","county",37842,0
2015,0,"Yadkin","county",37705,0
2016,0,"Yadkin","county",37725,0
2017,0,"Yadkin","county",37687,0
2011,0,"Yancey","county",18069,0
2012,0,"Yancey","county",17874,0
2013,0,"Yancey","county",17921,0
2014,0,"Yancey","county",17907,0
2015,0,"Yancey","county",17959,0
2016,0,"Yancey","county",18142,0
2017,0,"Yancey","county",18199,0
2011,629,"North Carolina","state",9669244,0.65
2012,600,"North Carolina","state",9765229,0.61
2013,551,"North Carolina","state",9861952,0.56
2014,583,"North Carolina","state",9953687,0.59
2015,584,"North Carolina","state",10056683,0.58
2016,604,"North Carolina","state",10155942,0.59
2017,620,"North Carolina","state",10272692,0.6
